"","FIPS","County","Median_HH_Income","Population","Year"
"30669","31059","Fillmore County, Nebraska",5574,55625,2018
"30670","31061","Franklin County, Nebraska",3006,49235,2018
"30671","31063","Frontier County, Nebraska",2609,51855,2018
"30672","31065","Furnas County, Nebraska",4786,47989,2018
"30673","31067","Gage County, Nebraska",21595,51662,2018
"30674","31069","Garden County, Nebraska",1860,44471,2018
"30675","31071","Garfield County, Nebraska",1975,48545,2018
"30676","31073","Gosper County, Nebraska",2015,62545,2018
"30677","31075","Grant County, Nebraska",718,39479,2018
"30678","31077","Greeley County, Nebraska",2410,47128,2018
"30679","31079","Hall County, Nebraska",61343,54742,2018
"30680","31081","Hamilton County, Nebraska",9178,64042,2018
"30681","31083","Harlan County, Nebraska",3438,50344,2018
"30682","31085","Hayes County, Nebraska",943,45515,2018
"30683","31087","Hitchcock County, Nebraska",2843,42902,2018
"30684","31089","Holt County, Nebraska",10245,57468,2018
"30685","31091","Hooker County, Nebraska",691,39115,2018
"30686","31093","Howard County, Nebraska",6405,54399,2018
"30687","31095","Jefferson County, Nebraska",7188,43295,2018
"30688","31097","Johnson County, Nebraska",5197,52794,2018
"30689","31099","Kearney County, Nebraska",6552,56952,2018
"30690","31101","Keith County, Nebraska",8099,48901,2018
"30691","31103","Keya Paha County, Nebraska",792,49688,2018
"30692","31105","Kimball County, Nebraska",3667,43856,2018
"30693","31107","Knox County, Nebraska",8460,49752,2018
"30694","31109","Lancaster County, Nebraska",310094,58009,2018
"30695","31111","Lincoln County, Nebraska",35433,56794,2018
"30696","31113","Logan County, Nebraska",886,51607,2018
"30697","31115","Loup County, Nebraska",585,53125,2018
"30698","31117","McPherson County, Nebraska",454,48882,2018
"30699","31119","Madison County, Nebraska",35164,52857,2018
"30700","31121","Merrick County, Nebraska",7803,54197,2018
"30701","31123","Morrill County, Nebraska",4841,45121,2018
"30702","31125","Nance County, Nebraska",3554,45833,2018
"30703","31127","Nemaha County, Nebraska",7004,51922,2018
"30704","31129","Nuckolls County, Nebraska",4275,42049,2018
"30705","31131","Otoe County, Nebraska",15896,54828,2018
"30706","31133","Pawnee County, Nebraska",2676,46314,2018
"30707","31135","Perkins County, Nebraska",2907,62469,2018
"30708","31137","Phelps County, Nebraska",9120,57241,2018
"30709","31139","Pierce County, Nebraska",7157,56620,2018
"30710","31141","Platte County, Nebraska",33063,62617,2018
"30711","31143","Polk County, Nebraska",5255,61962,2018
"30712","31145","Red Willow County, Nebraska",10806,46859,2018
"30713","31147","Richardson County, Nebraska",8009,48096,2018
"30714","31149","Rock County, Nebraska",1350,52604,2018
"30715","31151","Saline County, Nebraska",14288,51143,2018
"30716","31153","Sarpy County, Nebraska",178351,79549,2018
"30717","31155","Saunders County, Nebraska",21024,66718,2018
"30718","31157","Scotts Bluff County, Nebraska",36255,50157,2018
"30719","31159","Seward County, Nebraska",17127,67591,2018
"30720","31161","Sheridan County, Nebraska",5234,41719,2018
"30721","31163","Sherman County, Nebraska",3042,51172,2018
"30722","31165","Sioux County, Nebraska",1266,46875,2018
"30723","31167","Stanton County, Nebraska",5992,62687,2018
"30724","31169","Thayer County, Nebraska",5098,50734,2018
"30725","31171","Thomas County, Nebraska",645,50682,2018
"30726","31173","Thurston County, Nebraska",7140,48149,2018
"30727","31175","Valley County, Nebraska",4224,55170,2018
"30728","31177","Washington County, Nebraska",20219,70753,2018
"30729","31179","Wayne County, Nebraska",9367,62623,2018
"30730","31181","Webster County, Nebraska",3571,42298,2018
"30731","31183","Wheeler County, Nebraska",822,52083,2018
"30732","31185","York County, Nebraska",13799,59779,2018
"30733","32001","Churchill County, Nevada",24010,51514,2018
"30734","32003","Clark County, Nevada",2141574,56802,2018
"30735","32005","Douglas County, Nevada",47828,62503,2018
"30736","32007","Elko County, Nevada",52252,77209,2018
"30737","32009","Esmeralda County, Nevada",981,40000,2018
"30738","32011","Eureka County, Nevada",1830,77625,2018
"30739","32013","Humboldt County, Nevada",16904,70373,2018
"30740","32015","Lander County, Nevada",5746,93583,2018
"30741","32017","Lincoln County, Nevada",5174,56414,2018
"30742","32019","Lyon County, Nevada",53155,55493,2018
"30743","32021","Mineral County, Nevada",4448,41163,2018
"30744","32023","Nye County, Nevada",43705,45711,2018
"30745","32027","Pershing County, Nevada",6611,50846,2018
"30746","32029","Storey County, Nevada",3941,62284,2018
"30747","32031","Washoe County, Nevada",450486,61155,2018
"30748","32033","White Pine County, Nevada",9737,62993,2018
"30749","32510","Carson City, Nevada",54467,52034,2018
"30750","33001","Belknap County, New Hampshire",60640,68368,2018
"30751","33003","Carroll County, New Hampshire",47840,61116,2018
"30752","33005","Cheshire County, New Hampshire",76263,63057,2018
"30753","33007","Coos County, New Hampshire",32038,45696,2018
"30754","33009","Grafton County, New Hampshire",89811,63153,2018
"30755","33011","Hillsborough County, New Hampshire",411087,78655,2018
"30756","33013","Merrimack County, New Hampshire",149452,72478,2018
"30757","33015","Rockingham County, New Hampshire",305129,90429,2018
"30758","33017","Strafford County, New Hampshire",128237,70650,2018
"30759","33019","Sullivan County, New Hampshire",43125,60780,2018
"30760","34001","Atlantic County, New Jersey",268539,59989,2018
"30761","34003","Bergen County, New Jersey",929999,95837,2018
"30762","34005","Burlington County, New Jersey",446367,84992,2018
"30763","34007","Camden County, New Jersey",507367,67118,2018
"30764","34009","Cape May County, New Jersey",93705,63690,2018
"30765","34011","Cumberland County, New Jersey",153400,52593,2018
"30766","34013","Essex County, New Jersey",793555,59302,2018
"30767","34015","Gloucester County, New Jersey",290852,85160,2018
"30768","34017","Hudson County, New Jersey",668631,66289,2018
"30769","34019","Hunterdon County, New Jersey",125051,112535,2018
"30770","34021","Mercer County, New Jersey",368762,79990,2018
"30771","34023","Middlesex County, New Jersey",826698,85954,2018
"30772","34025","Monmouth County, New Jersey",623387,95699,2018
"30773","34027","Morris County, New Jersey",494383,111316,2018
"30774","34029","Ocean County, New Jersey",591939,68021,2018
"30775","34031","Passaic County, New Jersey",504041,66476,2018
"30776","34033","Salem County, New Jersey",63336,64309,2018
"30777","34035","Somerset County, New Jersey",330176,111772,2018
"30778","34037","Sussex County, New Jersey",142298,90520,2018
"30779","34039","Union County, New Jersey",553066,77095,2018
"30780","34041","Warren County, New Jersey",106293,78145,2018
"30781","35001","Bernalillo County, New Mexico",677692,51643,2018
"30782","35003","Catron County, New Mexico",3539,42480,2018
"30783","35005","Chaves County, New Mexico",65459,43197,2018
"30784","35006","Cibola County, New Mexico",26978,37368,2018
"30785","35007","Colfax County, New Mexico",12353,33783,2018
"30786","35009","Curry County, New Mexico",50199,46182,2018
"30787","35011","De Baca County, New Mexico",2060,31028,2018
"30788","35013","Doña Ana County, New Mexico",215338,39164,2018
"30789","35015","Eddy County, New Mexico",57437,62982,2018
"30790","35017","Grant County, New Mexico",28061,37880,2018
"30791","35019","Guadalupe County, New Mexico",4382,24085,2018
"30792","35021","Harding County, New Mexico",459,30875,2018
"30793","35023","Hidalgo County, New Mexico",4371,36339,2018
"30794","35025","Lea County, New Mexico",70126,59797,2018
"30795","35027","Lincoln County, New Mexico",19482,42267,2018
"30796","35028","Los Alamos County, New Mexico",18356,115248,2018
"30797","35029","Luna County, New Mexico",24264,27377,2018
"30798","35031","McKinley County, New Mexico",72849,31674,2018
"30799","35033","Mora County, New Mexico",4563,26968,2018
"30800","35035","Otero County, New Mexico",65745,42752,2018
"30801","35037","Quay County, New Mexico",8373,27075,2018
"30802","35039","Rio Arriba County, New Mexico",39307,NA,2018
"30803","35041","Roosevelt County, New Mexico",19117,40775,2018
"30804","35043","Sandoval County, New Mexico",140769,59420,2018
"30805","35045","San Juan County, New Mexico",127455,50582,2018
"30806","35047","San Miguel County, New Mexico",28034,31660,2018
"30807","35049","Santa Fe County, New Mexico",148917,59192,2018
"30808","35051","Sierra County, New Mexico",11135,30451,2018
"30809","35053","Socorro County, New Mexico",17000,36146,2018
"30810","35055","Taos County, New Mexico",32888,36758,2018
"30811","35057","Torrance County, New Mexico",15595,37218,2018
"30812","35059","Union County, New Mexico",4175,37936,2018
"30813","35061","Valencia County, New Mexico",75956,45084,2018
"30814","36001","Albany County, New York",307426,64535,2018
"30815","36003","Allegany County, New York",47025,47033,2018
"30816","36005","Bronx County, New York",1437872,38085,2018
"30817","36007","Broome County, New York",194402,50859,2018
"30818","36009","Cattaraugus County, New York",77686,47240,2018
"30819","36011","Cayuga County, New York",77868,56579,2018
"30820","36013","Chautauqua County, New York",129656,45332,2018
"30821","36015","Chemung County, New York",85740,53299,2018
"30822","36017","Chenango County, New York",48348,50595,2018
"30823","36019","Clinton County, New York",80794,55178,2018
"30824","36021","Columbia County, New York",60919,63032,2018
"30825","36023","Cortland County, New York",48123,54489,2018
"30826","36025","Delaware County, New York",45502,48827,2018
"30827","36027","Dutchess County, New York",293894,78028,2018
"30828","36029","Erie County, New York",919866,55673,2018
"30829","36031","Essex County, New York",37751,56196,2018
"30830","36033","Franklin County, New York",50692,51696,2018
"30831","36035","Fulton County, New York",53743,50248,2018
"30832","36037","Genesee County, New York",58112,59338,2018
"30833","36039","Greene County, New York",47617,53617,2018
"30834","36041","Hamilton County, New York",4575,57552,2018
"30835","36043","Herkimer County, New York",62505,51862,2018
"30836","36045","Jefferson County, New York",114448,52268,2018
"30837","36047","Kings County, New York",2600747,56015,2018
"30838","36049","Lewis County, New York",26719,52380,2018
"30839","36051","Livingston County, New York",63907,56071,2018
"30840","36053","Madison County, New York",71359,60228,2018
"30841","36055","Monroe County, New York",744248,57479,2018
"30842","36057","Montgomery County, New York",49426,45837,2018
"30843","36059","Nassau County, New York",1356564,111240,2018
"30844","36061","New York County, New York",1632480,82459,2018
"30845","36063","Niagara County, New York",211704,54085,2018
"30846","36065","Oneida County, New York",230782,53844,2018
"30847","36067","Onondaga County, New York",464242,59225,2018
"30848","36069","Ontario County, New York",109472,63359,2018
"30849","36071","Orange County, New York",378227,76716,2018
"30850","36073","Orleans County, New York",41175,51843,2018
"30851","36075","Oswego County, New York",119104,53597,2018
"30852","36077","Otsego County, New York",60244,53121,2018
"30853","36079","Putnam County, New York",99070,102186,2018
"30854","36081","Queens County, New York",2298513,64987,2018
"30855","36083","Rensselaer County, New York",159431,65851,2018
"30856","36085","Richmond County, New York",474101,79267,2018
"30857","36087","Rockland County, New York",323686,91108,2018
"30858","36089","St. Lawrence County, New York",109558,49305,2018
"30859","36091","Saratoga County, New York",227377,80839,2018
"30860","36093","Schenectady County, New York",154883,63785,2018
"30861","36095","Schoharie County, New York",31364,53989,2018
"30862","36097","Schuyler County, New York",17992,51479,2018
"30863","36099","Seneca County, New York",34612,54695,2018
"30864","36101","Steuben County, New York",96927,51789,2018
"30865","36103","Suffolk County, New York",1487901,96675,2018
"30866","36105","Sullivan County, New York",75211,56256,2018
"30867","36107","Tioga County, New York",49045,60736,2018
"30868","36109","Tompkins County, New York",102962,58743,2018
"30869","36111","Ulster County, New York",179303,63348,2018
"30870","36113","Warren County, New York",64480,59813,2018
"30871","36115","Washington County, New York",61828,54114,2018
"30872","36117","Wayne County, New York",90856,55765,2018
"30873","36119","Westchester County, New York",968815,92758,2018
"30874","36121","Wyoming County, New York",40565,57914,2018
"30875","36123","Yates County, New York",25009,54343,2018
"30876","37001","Alamance County, North Carolina",160576,45735,2018
"30877","37003","Alexander County, North Carolina",37119,44961,2018
"30878","37005","Alleghany County, North Carolina",10973,37558,2018
"30879","37007","Anson County, North Carolina",25306,39126,2018
"30880","37009","Ashe County, North Carolina",26786,40978,2018
"30881","37011","Avery County, North Carolina",17501,38134,2018
"30882","37013","Beaufort County, North Carolina",47243,43688,2018
"30883","37015","Bertie County, North Carolina",19644,33143,2018
"30884","37017","Bladen County, North Carolina",33778,32378,2018
"30885","37019","Brunswick County, North Carolina",126860,54406,2018
"30886","37021","Buncombe County, North Carolina",254474,50668,2018
"30887","37023","Burke County, North Carolina",89712,42516,2018
"30888","37025","Cabarrus County, North Carolina",201448,64174,2018
"30889","37027","Caldwell County, North Carolina",81779,42072,2018
"30890","37029","Camden County, North Carolina",10447,63349,2018
"30891","37031","Carteret County, North Carolina",68920,54428,2018
"30892","37033","Caswell County, North Carolina",22746,43961,2018
"30893","37035","Catawba County, North Carolina",156729,51157,2018
"30894","37037","Chatham County, North Carolina",69791,63531,2018
"30895","37039","Cherokee County, North Carolina",27668,40294,2018
"30896","37041","Chowan County, North Carolina",14205,42621,2018
"30897","37043","Clay County, North Carolina",10813,38801,2018
"30898","37045","Cleveland County, North Carolina",97159,40393,2018
"30899","37047","Columbus County, North Carolina",56293,36398,2018
"30900","37049","Craven County, North Carolina",103082,50870,2018
"30901","37051","Cumberland County, North Carolina",332106,45716,2018
"30902","37053","Currituck County, North Carolina",25796,66284,2018
