resp_id,agency,year,name,id_rssd,assets
0000011000,3,2009,CENTRAL BANK LAKE OZARKS,1015243,510668
0000011063,3,2009,FIRST-CITIZENS BANK & TRUST CO,491224,13862840
0000011112,3,2009,SOMERSET TRUST COMPANY,212522,500205
0000011113,3,2009,HAMLIN BANK AND TRUST COMPANY,291611,325260
0000011116,3,2009,CLEARFIELD BANK & TRUST,975911,337236
0000011124,3,2009,S&T BANK,936426,4410695
0000011151,3,2009,FIRST STATE BANK CENTRAL TEXAS,751759,993054
0000011406,3,2009,THE STATE BANK,602048,366453
0000011507,3,2009,THE FIDELITY BANK,584920,1389955
0000011569,3,2009,ALLIANCE BANK,176464,482080
0000011578,3,2009,BURKE & HERBERT BANK AND TRUST,933621,1699507
0000011580,3,2009,THE BANK OF SOUTHSIDE VIRGINIA,610128,483661
0000011729,3,2009,CIBM BANK,340742,485634
0000011807,3,2009,UNITED BANK OF MICHIGAN,150044,428324
0000011813,3,2009,BANCORPSOUTH BANK,606046,13488870
0000011868,3,2009,THE FIDELITY DEPOSIT & DISCOUN,1007819,575281
0000011971,3,2009,BAR HARBOR BANK & TRUST,522605,971441
0000012010,3,2009,THE PROVIDENT BANK,204004,6535144
0000012013,3,2009,UNION COUNTY SAVINGS BANK,373601,1053512
0000012017,3,2009,RSI BANK,148809,445300
0000012054,3,2009,EMIGRANT BANK,137915,11986045
0000012113,3,2009,GERMANTOWN TRUST & SAVINGS BAN,830748,304354
0000012181,3,2009,MONROE BANK & TRUST,364449,1561561
0000012383,3,2009,CARROLLTON BANK,1001648,731442
0000012433,3,2009,CARROLLTON BANK,854520,402595
0000012437,3,2009,RENASANT BANK,749242,3710374
0000012441,3,2009,HANCOCK BANK,463735,3851472
0000012517,3,2009,FIRST BANK FINANCIAL CENTRE,806846,650247
0000012633,3,2009,CENTRAL BANK,853952,1891880
0000012769,3,2009,FIRST UNITED BANK,578255,827646
0000012828,3,2009,"THE FARMERS BANK, FRANKFORT IN",423449,390026
0000012854,3,2009,CENTIER BANK,783648,1959803
0000013063,3,2009,KENNEBUNK SAVINGS BANK,247908,806046
0000013177,3,2009,UNITED BANK & TRUST,401148,489959
0000013397,3,2009,BANK OF UTICA,254317,836028
0000013421,3,2009,UNION BANK & TRUST COMPANY,450856,2437453
0000013876,3,2009,CNB BANK,399517,991200
0000014134,3,2009,PASSUMPSIC SAVINGS BANK,300009,555265
0000014140,3,2009,NORTHFIELD SAVINGS BANK,520003,587991
0000014333,3,2009,COMMERCIAL BANK & TRUST OF PA,945026,360484
0000014507,3,2009,CNB BANK INC.,944627,282172
0000014650,3,2009,HILLS BANK AND TRUST COMPANY,731247,1779544
0000014679,3,2009,INDUSTRIAL BANK,536527,363881
0000014816,3,2009,MBANK,132554,452006
0000014939,3,2009,PEOPLES STATE BANK,749046,460405
0000015019,3,2009,FIRST BANK,216922,2753725
0000015032,3,2009,FIRST STATE BANK OF E DETROIT,113740,664114
0000015289,3,2009,GREAT WESTERN BANK,131650,4294977
0000015310,3,2009,CB&S BANK,594433,1339327
0000015359,3,2009,SOUTHERN BANK & TRUST CO,717924,1219917
0000015399,3,2009,RCB BANK,945053,1297354
0000015504,3,2009,FIRST CITIZENS,93721,6743525
0000015614,3,2009,WEST BANK,139740,1536830
0000015640,3,2009,SHOREBANK,141734,2433071
0000015647,3,2009,FIRST COMMUNITY BANK OF TIFTON,284332,321808
0000015697,3,2009,BENEFICIAL SAVINGS BANK,810919,3987528
0000015809,3,2009,SECURITY STATE BANK AND TRUST,247355,600392
0000015815,3,2009,CENTRAL BANK & TRUST CO,1007015,1518475
0000015848,3,2009,COMMERCIAL BK & TRUST OF TROUP,884639,305377
0000015912,3,2009,SAVINGS BANK OF DANBURY,626101,710628
0000015951,3,2009,PROVIDENT BANK OF MARYLAND,437521,6299164
0000015966,3,2009,FULTON SAVINGS BANK,900502,407077
0000015977,3,2009,PATHFINDER BANK,729310,350050
0000015990,3,2009,WATERTOWN SAVINGS BANK,298218,374594
0000015995,3,2009,PUTNAM COUNTY SAVINGS BANK,24006,896619
0000016022,3,2009,NEW YORK COMMUNITY BANK,694904,30307736
0000016026,3,2009,RIDGEWOOD SAVINGS BANK,859712,4235383
0000016032,3,2009,RHINEBECK SAVINGS BANK,195111,472445
0000016068,3,2009,APPLE BANK FOR SAVINGS,249612,6856423
0000016175,3,2009,WEST ALABAMA BANK AND TRUST,501132,557250
0000016191,3,2009,STOCKMAN BANK OF MONTANA,651859,1576709
0000016375,3,2009,HOMESTAR BANK,300036,464199
0000016450,3,2009,BUSEY BANK,416245,4012831
0000016470,3,2009,JEFFERSON BANK,45560,646910
0000016546,3,2009,JEFF DAVIS BANK & TRUST CO.,980531,482168
0000016606,3,2009,STANDARD BANK AND TRUST CO.,19730,2310882
0000016701,3,2009,AMERICAN STATE BANK,822154,2200542
0000016799,3,2009,NEWBRIDGE BANK,617024,2073346
0000016820,3,2009,THE BANK OF GLEN BURNIE,628123,332334
0000016835,3,2009,PROSPERITY BANK,664756,9070227
0000016889,3,2009,UNITED COMMUNITY BANK - GA,1017939,8574452
0000016911,3,2009,THE COASTAL BANK OF GEORGIA,300531,633529
0000016924,3,2009,OZARK MOUNTAIN BANK,576541,291114
0000016940,3,2009,THE DELAWARE COUNTY BANK AND T,616410,713567
0000016980,3,2009,BANK OF COLORADO,255659,1856818
0000017115,3,2009,SANFORD INSTITUTION FOR SAVING,111205,442570
0000017123,3,2009,ARTISANS' BANK,73116,632846
0000017266,3,2009,UMPQUA BANK,143662,8599058
0000017308,3,2009,CENTRAL PACIFIC BANK,701062,5422926
0000017393,3,2009,GERMAN AMERICAN BANCORP,37640,1183387
0000017470,3,2009,FIRST BANK OF HIGHLAND PARK,804338,1366376
0000017484,3,2009,COMMERCE BANK & TRUST COMPANY,824000,1164185
0000017633,3,2009,EMPIRE BANK,290052,782730
0000017658,3,2009,NORWAY SAVINGS BANK,289702,901546
0000017748,3,2009,GORHAM SAVINGS BANK,241607,835820
0000017870,3,2009,CAMBRIDGE SAVINGS BANK,758703,2098231
0000017897,3,2009,KENNEBEC SAVINGS BANK,583905,672002
0000017943,3,2009,LIBERTY BANK,587800,2854357
0000017960,3,2009,MERRIMACK COUNTY SAVINGS BANK,74403,561452
0000017964,3,2009,STATE BANK OF SOUTHERN UTAH,656470,611210
0000017985,3,2009,FIRST HAWAIIAN BANK,980661,12841847
0000018012,3,2009,LACONIA SAVINGS BANK,265407,951818
0000018059,3,2009,THE BANK OF COMMERCE,324863,782413
0000018100,3,2009,COREFIRST BANK & TRUST,361055,1279778
0000018113,3,2009,NEVADA STATE BANK,456960,4062551
0000018129,3,2009,BANKNEWPORT,546003,1102193
0000018190,3,2009,UNION SAVINGS BANK,443205,1826553
0000018194,3,2009,THE GUILFORD SAVINGS BANK,831008,473091
0000018198,3,2009,NAUGATUCK SAVINGS BANK,407506,731436
0000018200,3,2009,DIME BANK,311603,671917
0000018203,3,2009,ROCKVILLE BANK,633501,1533089
0000018204,3,2009,FIRST COUNTY BANK,958204,1232154
0000018208,3,2009,FARMINGTON BANK,1009804,1095275
0000018213,3,2009,FAIRFIELD COUNTY BANK,882701,1568123
0000018229,3,2009,NORTHWEST COMMUNITY BANK,545604,286672
0000018238,3,2009,CHELSEA GROTON SAVINGS BANK,345309,699256
0000018261,3,2009,NEWALLIANCE BANK,362007,8286252
0000018266,3,2009,NORTHERN BANK & TRUST COMPANY,900306,508291
0000018297,3,2009,SOUTHSIDE BANK,361167,2695678
0000018355,3,2009,NORTH DALLAS BANK & TRUST,490450,974294
0000018408,3,2009,BANGOR SAVINGS BANK,419406,2302065
0000018412,3,2009,WHIDBEY ISLAND BANK,63078,898044
0000018467,3,2009,SALISBURY BANK AND TRUST CO.,821906,494312
0000018503,3,2009,CATHAY BANK,595869,11568039
0000018509,3,2009,WEST SUBURBAN BANK,375034,1861556
0000018618,3,2009,MANUFACTURERS BANK,930965,2045230
0000018641,3,2009,FIRST BANK & TRUST CO OF IL,646444,367170
0000018923,3,2009,CITIBANK (BANAMEX USA),750864,1331397
0000018962,3,2009,ROYAL BANK AMERICA,471217,1064036
0000018983,3,2009,RIVER CITY BANK,253468,920655
0000019008,3,2009,PARKWAY BANK & TRUST CO.,1001639,2613009
0000019222,3,2009,FREMONT BANK,739560,2144548
0000019252,3,2009,THE FIRST STATE BANK,151331,655717
0000019333,3,2009,REPUBLIC BANK OF CHICAGO,671334,906275
0000019416,3,2009,CHINATRUST BANK (U.S.A.),996260,2564308
0000019459,3,2009,UNITED COMMUNITY BANK,439338,791055
0000019531,3,2009,MACHIAS SAVINGS BANK,137205,947611
0000019553,3,2009,BANK OF TOKYO-MITSUBISHI UFJ T,968605,4565521
0000019581,3,2009,STATE BANK & TRUST,929352,1926633
0000019629,3,2009,INTERNATIONAL BANK OF COMMERCE,1001152,10638109
0000019649,3,2009,COMMUNITY BK & TRUST OF SE AL,313531,522272
0000019695,3,2009,STATE BANK OF LONG ISLAND,651103,1692153
0000019762,3,2009,JEFFERSON BANK,854454,464213
0000019772,3,2009,RIVER VALLEY BANK,163549,917297
0000019842,3,2009,BANK LEUMI USA,101019,5761344
0000019861,3,2009,YADKIN VALLEY BANK,282329,1522454
0000019899,3,2009,KANSAS STATE BANK,160959,710545
0000019919,3,2009,BBVA PUERTO RICO,170716,6033316
0000019943,3,2009,CENTURY BANK & TRUST COMPANY,377908,1798883
0000019953,3,2009,LAKELAND BANK,687009,2634777
0000019977,3,2009,ISRAEL DISCOUNT BANK OF NY,320119,9445307
0000020246,3,2009,SB&T,2938,429855
0000020369,3,2009,HEARTLAND BANK & TRUST,426534,1441455
0000020473,3,2009,AMERICAN BANK OF TEXAS,627658,1058077
0000020504,3,2009,AMERIS BANK,764030,2405524
0000020741,3,2009,PIONEER SAVINGS BANK,237619,703587
0000020774,3,2009,PACIFIC CONTINENTAL BANK,693662,1091841
0000020827,3,2009,BANK OF COWETA,810834,392044
0000020828,3,2009,BANCO SANTANDER DE PUERTO RICO,816210,7724708
0000020830,3,2009,COASTAL BK & TRUST OF FLORIDA,391838,1861879
0000020852,3,2009,CALIFORNIA BANK & TRUST,837260,10145372
0000021031,3,2009,THE BANK OF TAMPA,273336,850358
0000021122,3,2009,BRIDGEVIEW BANK GROUP,312730,1506654
0000021194,3,2009,STERLING BANK,1366909,689348
0000021265,3,2009,BAC FLORIDA BANK,725732,974164
0000021435,3,2009,TIB BANK,267737,1514569
0000021440,3,2009,FIDELITY BANK,598534,1759643
0000021468,3,2009,TOTALBANK,790534,2081766
0000021495,3,2009,BARTOW COUNTY BANK,152235,419398
0000021521,3,2009,CITY BANK,456474,1325541
0000021573,3,2009,BANK OF TENNESSEE,340135,687626
0000021673,3,2009,MIZUHO CORPORATE BANK OF CALIF,742560,438774
0000021716,3,2009,CITIZENS BUSINESS BANK,933966,6648313
0000021726,3,2009,STERLING BANK,978154,5081614
0000021866,3,2009,TALLAHASSEE STATE BANK,149235,347130
0000021943,3,2009,TRI COUNTIES BANK,100562,2041951
0000021952,3,2009,STATE BANK OF COUNTRYSIDE,225335,985364
0000022173,3,2009,HILLCREST BANK,400253,1927090
0000022407,3,2009,BANK OF THE CASCADES,17464,2263152
0000022441,3,2009,AMERICANWEST BANK,39475,1871834
0000022444,3,2009,INLAND BANK AND TRUST,189745,1064861
0000022597,3,2009,BANK OF THE SIERRA,662369,1323139
0000022710,3,2009,FRONTIER BANK,150071,4099493
0000022819,3,2009,FIRST CALIFORNIA BANK,994565,1177852
0000022853,3,2009,BROADWAY BANK,268734,1170826
0000022946,3,2009,SCOTIABANK DE PUERTO RICO,716413,1525092
0000022977,3,2009,HORIZON BANK,508878,1471821
0000023030,3,2009,CENTRAL VALLEY COMMUNITY BANK,703767,750438
0000023091,3,2009,ALPINE BANK,260055,2682098
0000023092,3,2009,BOREL PRIVATE BANK & TRUST CO.,208169,1421229
0000023287,3,2009,CAPE COD FIVE CENTS SAVINGS BA,664206,1781228
0000023293,3,2009,FLORENCE SAVINGS BANK,279105,1126410
0000023296,3,2009,SALEM FIVE CENTS SAVINGS BANK,618807,2845712
0000023298,3,2009,WATERTOWN SAVINGS BANK,886204,1182657
0000023301,3,2009,WILSHIRE STATE BANK,382667,2446601
0000023524,3,2009,SOUTHBRIDGE SAVINGS BANK,627407,448678
0000023621,3,2009,BERKSHIRE BANK,473501,2630715
0000023622,3,2009,BRISTOL COUNTY SAVINGS BANK,13103,1144166
0000023623,3,2009,THE WASHINGTON TRUST COMPANY,816603,2963617
0000023627,3,2009,REPUBLIC BANK & TRUST CO,316840,3867289
0000023901,3,2009,BELMONT SAVINGS BANK,348207,497987
0000023992,3,2009,COUNTRY BANK FOR SAVINGS,689209,1306745
0000024045,3,2009,PACIFIC WESTERN BANK,494261,4490363
0000024156,3,2009,OCEAN BANK,663834,4756021
0000024315,3,2009,COMMUNITY BANK,770367,2497849
0000024516,3,2009,INTERAUDI BANK,538802,1324645
0000024655,3,2009,AMERICAN RIVER BANK,735768,561938
0000024811,3,2009,BOSTON PRIVATE BANK & TRUST CO,964700,3079468
0000024920,3,2009,WOORI AMERICA BANK,384018,1073573
0000025103,3,2009,CITY BANK,575254,1862835
0000025268,3,2009,FIRST CENTRAL BANK,386852,208884
0000025645,3,2009,FIRST COMMERCIAL BK,130635,650752
0000025667,3,2009,FIRESIDE BANK,612364,1374565
0000025795,3,2009,PEOPLES BANK & TRUST,109136,446482
0000025804,3,2009,CB&T BANK OF MIDDLE GA,23036,622958
0000026218,3,2009,PARK BANK,200640,754153
0000026255,3,2009,METRO BANK,775214,2139169
0000026348,3,2009,IMPERIAL CAPITAL BANK,1349890,4433431
0000026359,3,2009,FIRST COMMERCIAL BANK,44134,2042890
0000026390,3,2009,ATLANTIC STEWARDSHIP BANK,527507,607008
0000026395,3,2009,FRAMINGHAM CO-OPERATIVE BANK,154770,346484
0000026451,3,2009,FIDELITY BANK,933377,473250
0000026517,3,2009,CAPE COD COOPERATIVE BANK,119779,575452
0000026607,3,2009,BANKTRUST,576130,2088839
0000026610,3,2009,CENTER BANK,671464,2049260
0000026646,3,2009,CENTRAL COOPERATIVE BANK,66172,551644
0000026647,3,2009,FIRSTRUST BANK,932978,2585746
0000026849,3,2009,CAROLINA FIRST BANK,310727,13568284
0000026922,3,2009,THE COOPERATIVE BANK,714978,256666
0000026962,3,2009,WILSON BANK & TRUST,159636,1397127
0000027006,3,2009,AMERICAN CHARTERED BANK,231242,3160972
0000027075,3,2009,FIRST COAST COMMUNITY BANK,1157219,270427
0000027148,3,2009,NOVA BANK,169073,541438
0000027150,3,2009,EUROBANK,1164730,2859489
0000027173,3,2009,GEORGIA BANK AND TRUST,1165540,496295
0000027209,3,2009,THE BANK OF TUSCALOOSA,1187029,514054
0000027235,3,2009,STAR FINANCIAL BANK,547840,1678956
0000027237,3,2009,ENTERPRISE BANK & TRUST,1190476,2244108
0000027244,3,2009,THE COLUMBIA BANK,1189993,1681964
0000027332,3,2009,REPUBLIC FIRST BANK,1216321,949909
0000027374,3,2009,MERRILL LYNCH BANK USA,1225800,61809503
0000027471,3,2009,AMERICAN EXPRESS CENTURION BK,1394676,24574054
0000027476,3,2009,BANCFIRST,1386251,3854707
0000027507,3,2009,COMMUNITY BANK & TRUST,1393624,673583
0000027574,3,2009,GEORGIA BK & TR CO OF AUGUSTA,1402610,1284796
0000027614,3,2009,THE BANK,1407932,2034457
0000027708,3,2009,ESB BANK,224178,1928372
0000027760,3,2009,WEST VIEW SAVINGS BANK,842376,444743
0000027797,3,2009,CITIZENS FIRST BNK,634272,334536
0000027942,3,2009,ABINGTON BANK,442776,1189710
0000028114,3,2009,HOME SAVINGS AND LOAN COMPANY,932277,2615433
0000028178,3,2009,NORTHWEST SAVINGS BANK,1002878,6967158
0000028225,3,2009,AFB&T,947178,1600387
0000028395,3,2009,CAPE BANK,106377,1090717
0000028489,3,2009,BANNER BANK,352772,4396379
0000028513,3,2009,WATERSTONE BANK SSB,310978,1878003
0000028567,3,2009,ROSELLE SAVINGS BANK,324274,394594
0000028788,3,2009,STURDY SAVINGS BANK,391977,464282
0000028823,3,2009,CASCADE BANK,641476,1636243
0000028866,3,2009,ORITANI BANK,2376,1632426
0000028892,3,2009,INVESTORS SAVINGS BANK,35570,7178084
0000029058,3,2009,FIRST SAVINGS BANK NORTHWEST,768074,1231667
0000029546,3,2009,GREAT SOUTHERN BANK,572374,2657417
0000029663,3,2009,ASHEVILLE SAVINGS BANK,342175,705712
0000029809,3,2009,FIRST SAVINGS BANK OF HEGEWISC,483274,503134
0000029864,3,2009,ADVANTAGE BANK,834979,998508
0000029875,3,2009,NVE BANK,1012671,590239
0000029882,3,2009,ALLIANCE BANK,1014778,424123
0000030005,3,2009,CITIZENS FIRST SAVINGS BANK,791474,1959603
0000030039,3,2009,HAVEN SAVINGS BANK,918477,701509
0000030052,3,2009,BOILING SPRINGS SAVINGS BANK,797775,1189255
0000030237,3,2009,PARKVALE SAVINGS BANK,249872,1888623
0000030387,3,2009,FIRSTBANK PUERTO RICO,510871,18492607
0000030470,3,2009,MANASQUAN SAVINGS BANK,459671,603996
0000030544,3,2009,MARQUETTE SAVINGS BANK,304173,525205
0000030696,3,2009,ORANGE SAVINGS BANK,425975,347481
0000030704,3,2009,MAGYAR BANK,548771,542753
0000031027,3,2009,WESTERNBANK PR,752970,15239790
0000031203,3,2009,BANK OF NORTH GEORGIA,832377,6270436
0000031263,3,2009,K BANK,357375,672728
0000031286,3,2009,1ST MARINER BANK,309570,1196580
0000031445,3,2009,"MACON BANK, INC",239275,1115362
0000031461,3,2009,HARLEYSVILLE SAVINGS BANK,139478,824402
0000031469,3,2009,ORIENTAL GROUP,245276,5839415
0000031595,3,2009,FIRST STAR BANK,497972,644241
0000031964,3,2009,LIBERTYBANK,650674,912705
0000032102,3,2009,DORAL BANK,671576,9048489
0000032158,3,2009,STERLING SAVINGS BANK,741871,12264416
0000032173,3,2009,VOYAGER BANK,430670,527689
0000032185,3,2009,R-G PREMIER BANK OF P.R.,559777,7050076
0000032489,3,2009,HOMESTREET BANK,258771,2935360
0000032713,3,2009,THE BANK OF NASHVILLE,1407521,851856
0000032749,3,2009,NEW YORK COMMERCIAL BANK,1438589,2697944
0000032773,3,2009,EASTERN BANK,128904,6549060
0000032955,3,2009,WASHINGTON FIRST INT'L BANK,1450620,654049
0000032975,3,2009,PREMIERWEST BANK,1457003,1475098
0000033022,3,2009,THE BANK OF KENTUCKY,1459034,1253995
0000033029,3,2009,HANCOCK BANK OF LOUISIANA,1464122,3016818
0000033141,3,2009,SKYLANDS COMMUNITY BANK,1484595,1275007
0000033216,3,2009,NORTHRIM BANK,1718188,1002744
0000033306,3,2009,THE PRIVATEBANK & TRUST CO.,1842065,8449185
0000033503,3,2009,UNITY BANK,1890525,897635
0000033510,3,2009,EAST BOSTON SAVINGS BANK,1000100,1024982
0000033527,3,2009,BANK OF NORTH CAROLINA,1908082,1572135
0000033539,3,2009,PREFERRED BANK,1918344,1483415
0000033682,3,2009,STATE BANK OF INDIA,95716,4192814
0000033686,3,2009,BANK HAPOALIM B.M.,790105,6344792
0000033778,3,2009,GE CAPITAL FINANCIAL INC.,2017570,12180244
0000033782,3,2009,MADISONVILLE STATE BANK,2019453,244411
0000033826,3,2009,COLUMBIA STATE BANK,2078290,3091825
0000033844,3,2009,MOUNTAIN WEST BANK,2114282,1228335
0000033883,3,2009,FIDELITY BANK,2171100,1119647
0000033897,3,2009,BANK OF NEVADA,2197098,3008087
0000034016,3,2009,PREMIER BANK,2302379,1523574
0000034059,3,2009,TRUST ONE BANK,2331838,459553
0000034102,3,2009,SUMMIT COMMUNITY BANK,2372774,1613240
0000034120,3,2009,BANK OF ANN ARBOR,2390929,489167
0000034147,3,2009,BANK RHODE ISLAND,2434113,1528162
0000034172,3,2009,SYNOVUS BANK,2458119,1493369
0000034321,3,2009,SOUTHERN COMMUNITY BANK,2514547,1800127
0000034351,3,2009,USAA SAVINGS BANK,2502656,6912432
0000034427,3,2009,CNLBANK,2596262,1222210
0000034433,3,2009,SUMMIT BANK,2505787,992007
0000034452,3,2009,CAPITAL BANK,2532662,1651336
0000034519,3,2009,MERRICK BANK,2615190,1171041
0000034598,3,2009,MERCANTILE BANK OF MICHIGAN,2608754,2203768
0000034618,3,2009,MACATAWA BANK,2634351,2147294
0000034720,3,2009,SOMERSET HILLS BANK,2751388,299389
0000034733,3,2009,CARDINAL BANK,2683014,1737738
0000034788,3,2009,AMERICAN BUSINESS BANK,2734729,746627
0000034888,3,2009,PARKEBANK,2764212,601583
0000034942,3,2009,HOPEWELL VALLEY COMMUNITY BANK,2773867,260961
0000034980,3,2009,RED RIVER BANK,2743244,694632
0000035077,3,2009,STONEBRIDGE BANK,2754389,487013
0000035095,3,2009,TOWNEBANK,2797724,3133589
0000035141,3,2009,BMW BANK OF NORTH AMERICA,2850722,5527787
0000035165,3,2009,COMMUNITY FIRST BANK AND TRUST,2810007,713019
0000035348,3,2009,ONB BANK AND TRUST COMPANY,2826316,651386
0000035364,3,2009,CENTRA BANK INC,2856500,1212748
0000035444,3,2009,THE BANCORP BANK,2858960,1790156
0000035575,3,2009,CIT BANK,2950677,3498275
0000038129,3,2009,RAINIER PACIFIC BANK,129394,846685
0000057053,3,2009,SIGNATURE BANK,2942690,7192199
0000057133,3,2009,UNITED BANK & TRUST WASHTENAW,2978297,348382
0000057151,3,2009,GEORGIAN BANK (FCB),3030969,2242028
0000057203,3,2009,BARCLAYS BANK DELAWARE,2980209,12418273
0000057228,3,2009,EMBASSY BANK FOR THE LEHIGH VA,3068579,390936
0000057282,3,2009,CITIZENS BANK OF PENNSYLVANIA,3041974,34712685
0000057369,3,2009,US CENTURY BANK,3146150,1745251
0000057512,3,2009,ALLIANCE BANK OF ARIZONA,3138146,867185
0000057529,3,2009,CAPMARK BANK,3181197,8469619
0000057565,3,2009,UBS BANK USA,3212149,30494977
0000057719,3,2009,GREAT FLORIDA BANK,3277876,1843534
0000057725,3,2009,SYNOVUS BANK OF JACKSONVILLE,3223444,244603
0000057803,3,2009,ALLY BANK F/K/A/ GMAC BANK,3284070,32882574
0000057833,3,2009,BEAL BANK NEVADA,3284397,3105584
0000057844,3,2009,PENN LIBERTY BANK,3277988,368235
0000057913,3,2009,COHUTTA BANKING COMPANY,168731,370265
0000057919,3,2009,NORTH JERSEY COMMUNITY BANK,3317932,377527
0000058009,3,2009,WOODLANDS COMMERCIAL BANK,3376461,5325990
0000058137,3,2009,PACIFIC RIM BANK,3426656,121074
0000058166,3,2009,GRAYSTONE TOWER BANK,3379471,641361
0000058167,3,2009,ESB-LONG ISLAND,3363920,481506
0000058168,3,2009,ESB-MANHATTAN,3363957,1166594
0000058169,3,2009,ESB-BROOKLYN QUEENS,3363939,728814
0000058170,3,2009,ESB-BRONX WESTCHESTER,3363966,991671
0000058179,3,2009,PINNACLE BANK OF SC,3384868,105614
0000058270,3,2009,BANK OF CAPE COD,3464827,77535
0000058457,3,2009,TRISTATE CAPITAL BANK,3475083,1279301
0000058492,3,2009,ATLANTIC CAPITAL BANK,3555695,513330
0000058596,3,2009,CARTER BANK & TRUST,3476192,2800478
0000058878,3,2009,CAPITALSOURCE BANK,3806100,6134338
0000058937,3,2009,COASTWAY COMMUNITY BANK,187899,0
0000090160,3,2009,HYDE PARK SAVINGS BANK,28406,965802
0000090173,3,2009,EAST CAMBRIDGE SAVINGS BANK,738303,812399
0000090183,3,2009,MIDDLESEX SAVINGS BANK,888002,3592235
0000090185,3,2009,DANVERSBANK,750305,1724116
0000090188,3,2009,EASTHAMPTON SAVINGS BANK,859002,780590
0000090191,3,2009,EAGLE BANK,197302,430322
0000090196,3,2009,CITIZENS-UNION SAVINGS BANK,771609,638595
0000090203,3,2009,CAPE ANN SAVINGS BANK,627108,372188
0000090206,3,2009,GREENFIELD SAVINGS BANK,632607,596537
0000090213,3,2009,PEOPLESBANK,613400,1436501
0000090227,3,2009,THE LOWELL FIVE CENT SAVINGS B,923707,654022
0000090259,3,2009,NORTH EASTON SAVINGS BANK,527600,417704
0000090265,3,2009,LEGACY BANKS,351207,923443
0000090270,3,2009,RANDOLPH SAVINGS BANK,332402,357839
0000090283,3,2009,HAMPDEN BANK,157904,524531
0000090291,3,2009,THE SAVINGS BANK,711801,390866
0000090297,3,2009,WEBSTER FIVE CENTS SAVINGS BAN,765505,543977
0000090303,3,2009,SOUTH SHORE SAVINGS BANK,772008,943623
0000000210,4,2009,MUTUAL BANK,810777,1389150
0000000416,4,2009,MALVERN FEDERAL SAVINGS BANK,676478,658853
0000000670,4,2009,CAPITOL FEDERAL,968070,8171795
0000000880,4,2009,WASHINGTON FEDERAL S&L,656377,12516153
0000000887,4,2009,HOME FEDERAL BANK,843177,1172207
0000000921,4,2009,YAKIMA FEDERAL S AND L,809771,1473107
0000000940,4,2009,GCF BANK,850773,428582
0000001245,4,2009,HOME FEDERAL BANK,1014077,685383
0000001437,4,2009,OCEANFIRST BANK,85472,1858907
0000001792,4,2009,FIRST FEDERAL BANK OF CALIFORN,603876,7450448
0000002130,4,2009,"NORTH SHORE BANK, FSB",376273,1868208
